precinct,ward,HVAP_pct,WVAP_pct,BVAP_pct,GARCIA_G15_pct,EMAN_G15_pct,normalized_log_area,WARD,PRECINCT,normalized_centroid_x,normalized_centroid_y,uninsured_pct,female_pct,veteran_pct
44.0,47.0,0.10381544,0.728482697,0.030168588,0.28,0.394285714,0.363130709,47.0,44.0,0.629234605,0.815239587,0.022352582,0.510945847,0.028176953
4.0,11.0,0.280144401,0.231768948,0.010108303,0.200647249,0.40776699,0.510214929,11.0,4.0,0.670167686,0.515601495,0.131633703,0.539763649,0.018583097
27.0,30.0,0.461719679,0.478209651,0.028268551,0.310249307,0.55401662,0.443555677,30.0,27.0,0.416674824,0.784788355,0.281357704,0.546412501,0.042841713
16.0,37.0,0.270676701,0.027926962,0.672395264,0.200956938,0.660287081,0.434547593,37.0,16.0,0.387470369,0.705177866,0.157642593,0.595538255,0.015347012
23.0,34.0,0.011965808,0.005128204,0.979487185,0.316151203,0.58419244,0.453905963,34.0,23.0,0.708406468,0.102927849,0.086209394,0.543681569,0.098436138
24.0,48.0,0.070132927,0.62817743,0.161331774,0.24122807,0.456140351,0.513537578,48.0,24.0,0.670629508,0.869120607,0.07896581,0.476188036,0.077810808
33.0,10.0,0.813282004,0.159769008,0.019249277,0.23364486,0.38317757,0.697026058,10.0,33.0,0.945821611,0.108487955,0.145643823,0.498845356,0.05148815
42.0,45.0,0.137376241,0.806930688,0.003712871,0.329479769,0.384393064,0.462602261,45.0,42.0,0.327160476,0.907201447,0.086203583,0.507850512,0.046473341
23.0,16.0,0.804483186,0.03362391,0.158779578,0.465116279,0.424418605,0.47397284,16.0,23.0,0.564995258,0.369933954,0.214601371,0.468864769,0.013002378
4.0,37.0,0.300865811,0.035714285,0.653679645,0.455555556,0.440740741,0.417095882,37.0,4.0,0.453335004,0.669599047,0.28538164,0.555844753,0.038842674
36.0,39.0,0.078890771,0.636743145,0.012819392,0.335616438,0.462328767,0.455052885,39.0,36.0,0.46762223,0.920271578,0.097339711,0.670939293,0.059371022
1.0,16.0,0.888123929,0.070567988,0.030981061,0.758196721,0.213114754,0.464882483,16.0,1.0,0.550237658,0.377518299,0.260582785,0.507135161,0.005447274
39.0,27.0,0.056939502,0.099644132,0.811387894,0.397321429,0.473214286,0.391846555,27.0,39.0,0.550859231,0.625489747,0.110480605,0.524772302,0.017329378
40.0,2.0,0.057871812,0.713752325,0.069695089,0.743718593,0.195979899,0.317190745,2.0,40.0,0.721096958,0.660517312,0.014217794,0.564925867,0.012841879
33.0,3.0,0.067558058,0.627023223,0.161857847,0.262357414,0.646387833,0.351579388,3.0,33.0,0.731323604,0.576641866,0.01683983,0.495518338,0.059541246
11.0,20.0,0.006711409,0.00671141,0.972315436,0.516556291,0.390728477,0.464818209,20.0,11.0,0.7562714,0.377861521,0.089724199,0.612072156,0.040383165
27.0,34.0,0.015006822,0.016371078,0.957708047,0.278106509,0.609467456,0.471580522,34.0,27.0,0.720283192,0.126203782,0.096314315,0.503696984,0.051448469
46.0,13.0,0.77061611,0.187677728,0.013270142,0.203125,0.40625,0.496799263,13.0,46.0,0.475527312,0.315940174,0.151972221,0.456772333,0.016786418
6.0,49.0,0.09463328,0.537347529,0.285631048,0.255102041,0.469387755,0.345334757,49.0,6.0,0.625288461,0.995846453,0.103354106,0.453793375,0.026817839
2.0,23.0,0.270767929,0.687174823,0.017248479,0.248554913,0.670520231,0.420850996,23.0,2.0,0.332578196,0.33431127,0.086247587,0.502422202,0.031322262
42.0,34.0,0.010118048,0.006745362,0.971332205,0.251308901,0.64921466,0.454284683,34.0,42.0,0.699687484,0.10321376,0.10809291,0.532997513,0.09513394
16.0,11.0,0.113559323,0.311864405,0.001694915,0.219047619,0.461904762,0.403355631,11.0,16.0,0.68579565,0.510109263,0.182336041,0.572623504,0.012994697
17.0,38.0,0.176684886,0.781420751,0.001821475,0.335689046,0.583038869,0.490421698,38.0,17.0,0.196549764,0.796930217,0.065137389,0.526739981,0.034613597
36.0,1.0,0.203208561,0.702317285,0.019607843,0.397435897,0.397435897,0.385120798,1.0,36.0,0.616550853,0.664432481,0.019986216,0.467953136,0.0
26.0,23.0,0.610104862,0.346043852,0.02478551,0.481132075,0.393081761,0.553336681,23.0,26.0,0.473192436,0.393643589,0.104269305,0.524829938,0.015417844
46.0,21.0,0.004297994,0.004297994,0.974212035,0.291079812,0.535211268,0.562526081,21.0,46.0,0.684660777,0.211999115,0.216465164,0.548621405,0.081121272
20.0,25.0,0.035519129,0.054644816,0.879781406,0.584507042,0.352112676,0.408426073,25.0,20.0,0.647619368,0.578987828,0.189117693,0.606672443,0.00998982
3.0,44.0,0.049618324,0.851145016,0.026717565,0.094650206,0.485596708,0.504244374,44.0,3.0,0.701850169,0.784483591,6.31e-05,0.595877847,0.090222393
40.0,34.0,0.003601296,0.006002959,0.980791263,0.316326531,0.637755102,0.576174243,34.0,40.0,0.677508395,0.06281729,0.093933276,0.538221979,0.056341366
22.0,42.0,0.050546444,0.736338796,0.030054645,0.504950495,0.371287129,0.348242022,42.0,22.0,0.731840618,0.65303493,0.006976502,0.522928274,0.020774839
40.0,7.0,0.003164557,0.003164557,0.982594937,0.337278107,0.355029586,0.45588457,7.0,40.0,0.888867724,0.191507635,0.030855527,0.626764202,0.097245376
41.0,47.0,0.148184494,0.748773307,0.045142296,0.201793722,0.461883408,0.403419458,47.0,41.0,0.621266477,0.83961774,0.051403043,0.498084892,0.031282169
10.0,45.0,0.384688995,0.540669856,0.018181818,0.290816327,0.431122449,0.445471762,45.0,10.0,0.388407882,0.809466457,0.108701276,0.498921134,0.031447232
14.0,12.0,0.953370788,0.021348314,0.018539326,0.819672131,0.147540984,0.443930694,12.0,14.0,0.525954083,0.534310851,0.465903372,0.447571701,0.007690254
7.0,12.0,0.856790118,0.077160493,0.047530872,0.805031447,0.157232704,0.529208214,12.0,7.0,0.544298608,0.54650907,0.196972074,0.520715444,0.02292621
3.0,7.0,0.010012516,0.005006258,0.967459324,0.236842105,0.407894737,0.423027162,7.0,3.0,0.868602678,0.298809706,0.136608553,0.587426561,0.077288071
24.0,45.0,0.151825921,0.716280009,0.011959111,0.474320242,0.404833837,0.492371937,45.0,24.0,0.329603308,0.878582172,0.11989113,0.451070728,0.061672959
29.0,28.0,0.081553398,0.09514563,0.79223301,0.390977444,0.511278195,0.486325925,28.0,29.0,0.554652064,0.597442928,0.242647059,0.456701031,0.02371134
24.0,32.0,0.047750232,0.83746556,0.016528929,0.11965812,0.786324786,0.502267177,32.0,24.0,0.602253345,0.750898201,0.030950078,0.473521702,0.013238718
14.0,7.0,0.019812304,0.022940563,0.943691346,0.251937984,0.372093023,0.426506939,7.0,14.0,0.923307248,0.28724111,0.134267398,0.595633575,0.048321879
23.0,25.0,0.779450832,0.157661655,0.034543844,0.65648855,0.267175573,0.507701497,25.0,23.0,0.669099259,0.545960289,0.210523784,0.439659475,0.014594295
30.0,6.0,0.007033998,0.001172333,0.978898007,0.209558824,0.477941176,0.424677071,6.0,30.0,0.782594995,0.304779646,0.114963436,0.625815544,0.04206303
28.0,30.0,0.465468309,0.455061493,0.029328288,0.328947368,0.434210526,0.44022717,30.0,28.0,0.457013686,0.790567809,0.340799491,0.581509925,0.026450255
28.0,45.0,0.199119907,0.729372941,0.00880088,0.294339623,0.490566038,0.425393013,45.0,28.0,0.349984758,0.85702879,0.119031909,0.574568234,0.024923597
6.0,25.0,0.01005291,0.027513227,0.003174604,0.264840183,0.493150685,0.451329695,25.0,6.0,0.716744213,0.538518928,0.121888794,0.579908727,0.012498075
27.0,18.0,0.204,0.084,0.7,0.265822785,0.348101266,0.396387048,18.0,27.0,0.548981704,0.300733463,0.256238134,0.531457335,0.032154128
2.0,21.0,0.011299435,2.97e-12,0.981638418,0.585034014,0.353741497,0.512692285,21.0,2.0,0.698095302,0.241879517,0.140740741,0.559610706,0.080291971
27.0,14.0,0.662669863,0.291766585,0.01598721,0.637130802,0.308016878,0.687517639,14.0,27.0,0.489112385,0.446080921,0.193271168,0.505150688,0.012563492
20.0,36.0,0.377344881,0.54329004,0.006493506,0.229571984,0.649805447,0.455354514,36.0,20.0,0.360129761,0.78468218,0.143581415,0.502953906,0.024391366
6.0,1.0,0.373312153,0.526608414,0.053216843,0.456066946,0.40167364,0.398405057,1.0,6.0,0.642948252,0.653170161,0.053279888,0.507965871,0.013470899
5.0,5.0,0.01749271,0.03109815,0.931972794,0.528735632,0.408045977,0.446768176,5.0,5.0,0.837314509,0.334640801,0.096156356,0.68721194,0.050186577
4.0,20.0,0.294797688,0.027456647,0.589595375,0.18556701,0.408934708,0.510100275,20.0,4.0,0.664918899,0.414765051,0.170843569,0.497108069,0.034025377
17.0,31.0,0.661714286,0.282285714,0.024,0.315436242,0.483221477,0.396789141,31.0,17.0,0.392056321,0.760661818,0.129635844,0.498559741,0.02827153
20.0,26.0,0.410540914,0.377253815,0.155339806,0.425619835,0.396694215,0.365382602,26.0,20.0,0.564610599,0.681084486,0.089925075,0.487452451,0.004727297
5.0,3.0,0.031901841,0.026993865,0.926380368,0.659482759,0.25,0.616390645,3.0,5.0,0.70921091,0.425949653,0.111790887,0.58457597,0.061536279
3.0,27.0,0.141141141,0.013513514,0.833333333,0.181451613,0.439516129,0.39600849,27.0,3.0,0.500009425,0.660687842,0.200199712,0.510783973,0.024292488
37.0,11.0,0.019345251,0.047619061,0.084821425,0.823129252,0.142857143,0.476986959,11.0,37.0,0.692269761,0.538031214,0.066457463,0.52039097,0.011909504
23.0,10.0,0.756656626,0.225084411,0.014753059,0.17254902,0.494117647,0.533810076,10.0,23.0,0.958877994,0.117161018,0.137089362,0.528741615,0.0318894
20.0,39.0,0.108157653,0.837763519,0.006416132,0.221698113,0.622641509,0.483634041,39.0,20.0,0.319135291,0.923338388,0.090292807,0.492401186,0.043475268
18.0,41.0,0.095168857,0.873110764,0.0,0.14379085,0.725490196,0.458038656,41.0,18.0,0.222522989,0.914652975,0.008628702,0.533664914,0.049050506
5.0,2.0,0.233212996,0.668592058,0.033935019,0.307531381,0.5,0.385915658,2.0,5.0,0.630434842,0.671381165,0.043416157,0.561968843,0.022954433
47.0,6.0,0.01551481,0.001410437,0.976022567,0.205970149,0.462686567,0.477171737,6.0,47.0,0.731824107,0.302939701,0.174100091,0.606263299,0.049019316
32.0,6.0,0.009090909,0.003896105,0.98051948,0.292397661,0.34502924,0.469844673,6.0,32.0,0.749028671,0.305780853,0.113702192,0.450607787,0.028774278
28.0,17.0,0.008379888,0.002793296,0.987430168,0.189655172,0.715517241,0.451779785,17.0,28.0,0.676400248,0.294182081,0.198702882,0.503257552,0.025088761
23.0,48.0,0.093067426,0.338081671,0.127255461,0.220472441,0.44488189,0.232892097,48.0,23.0,0.657608416,0.875815073,0.085258942,0.427516143,0.036806616
6.0,2.0,0.20015163,0.673237301,0.049279758,0.221590909,0.522727273,0.447447128,2.0,6.0,0.633125824,0.689335937,0.084329691,0.485555051,0.010701584
31.0,30.0,0.517531549,0.330995796,0.012622721,0.281456954,0.456953642,0.470019014,30.0,31.0,0.425748491,0.784390844,0.235358091,0.478461034,0.026240233
40.0,43.0,0.059347181,0.813056379,0.022749753,0.17699115,0.561946903,0.33973667,43.0,40.0,0.682011623,0.750386418,0.006762804,0.500713206,0.011820255
14.0,1.0,0.149267406,0.642857138,0.097985345,0.600472813,0.328605201,0.464880013,1.0,14.0,0.577582696,0.684356989,0.042459244,0.50272599,0.011560575
13.0,29.0,0.031318198,0.013422838,0.93736164,0.308016878,0.53164557,0.418696807,29.0,13.0,0.3455456,0.670539639,0.187767542,0.568669951,0.014756573
32.0,45.0,0.293456033,0.518404908,0.012269939,0.523809524,0.336507937,0.453617642,45.0,32.0,0.399229726,0.8668383,0.145805933,0.518256194,0.026241673
25.0,44.0,0.064599486,0.863049092,0.015503877,0.331168831,0.413419913,0.39761927,44.0,25.0,0.629877023,0.808982209,0.034938127,0.485997847,0.021921083
31.0,17.0,0.012912482,0.004304161,0.971305596,0.148148148,0.459259259,0.453312247,17.0,31.0,0.626278989,0.315719554,0.106630592,0.600662242,0.048215161
3.0,21.0,0.007662836,0.001277139,0.974457215,0.492753623,0.442028986,0.444740317,21.0,3.0,0.623682068,0.223390365,0.140096372,0.552954287,0.076193787
31.0,38.0,0.261487963,0.693654269,0.010940919,0.352112676,0.572769953,0.44601403,38.0,31.0,0.364913737,0.829502348,0.132947508,0.474694754,0.057224644
38.0,44.0,0.052098407,0.867583213,0.015195367,0.309597523,0.501547988,0.417684334,44.0,38.0,0.650037029,0.793762171,0.030291159,0.416200574,0.008373726
4.0,45.0,0.244635193,0.684549356,0.028969957,0.296747967,0.390243902,0.488156379,45.0,4.0,0.456857488,0.804485964,0.075788071,0.528480639,0.025364511
37.0,21.0,0.0,0.010937499,0.9890625,0.468571429,0.417142857,0.475903692,21.0,37.0,0.671656027,0.186097245,0.053927261,0.571208297,0.077559051
53.0,34.0,0.001347709,0.013477089,0.977088947,0.429657795,0.467680608,0.480335722,34.0,53.0,0.732668369,0.098640318,0.228905597,0.562089965,0.06042776
8.0,34.0,0.008460237,0.005076142,0.969543147,0.176470588,0.767801858,0.444385778,34.0,8.0,0.676712665,0.097642215,0.105154857,0.56668254,0.141680839
33.0,32.0,0.117323558,0.783684693,0.025664528,0.123404255,0.753191489,0.500865372,32.0,33.0,0.618786898,0.711563828,0.023904458,0.467381581,0.012229935
17.0,39.0,0.223140494,0.669421497,0.011806375,0.427860697,0.44278607,0.495010358,39.0,17.0,0.424634591,0.840156858,0.093982405,0.525816747,0.040373739
21.0,31.0,0.83715847,0.119125683,0.020765028,0.327411168,0.426395939,0.444332755,31.0,21.0,0.407683195,0.737399362,0.294024402,0.513066603,0.031449669
24.0,25.0,0.791332255,0.150080265,0.032102727,0.507317073,0.404878049,0.411878973,25.0,24.0,0.637696864,0.56060665,0.213613803,0.524672357,0.032407084
41.0,39.0,0.114182691,0.762019243,0.007211538,0.468864469,0.41025641,0.528265789,39.0,41.0,0.396014975,0.880710138,0.144194566,0.51418394,0.028613932
11.0,17.0,0.02875399,0.004792332,0.948881793,0.5,0.34375,0.418875213,17.0,11.0,0.622480202,0.299825235,0.042873696,0.638470452,0.037079954
9.0,31.0,0.744859812,0.200934581,0.011214953,0.306451613,0.543010753,0.434765324,31.0,9.0,0.401480365,0.771529914,0.141986307,0.552312651,0.015369754
21.0,39.0,0.147024503,0.780630106,0.007001167,0.294642857,0.638392857,0.461868076,39.0,21.0,0.312234192,0.917973462,0.025981655,0.485745879,0.042606568
7.0,3.0,0.009039548,0.137853109,0.758192088,0.605042017,0.289915966,0.369129221,3.0,7.0,0.74706165,0.492497107,0.063621251,0.578115486,0.044465629
23.0,45.0,0.163000002,0.765,0.004,0.290909091,0.377272727,0.464093358,45.0,23.0,0.318503216,0.8639369,0.146059488,0.515022505,0.062475222
24.0,38.0,0.114403091,0.81818183,0.004085623,0.425855513,0.479087452,0.499138793,38.0,24.0,0.201538288,0.781195587,0.02515812,0.494888275,0.062867964
5.0,48.0,0.027535465,0.891693839,0.025699767,0.219730942,0.461883408,0.272981782,48.0,5.0,0.654978865,0.898053078,0.06215074,0.550020244,0.054269213
27.0,45.0,0.112623739,0.777227735,0.0,0.280254777,0.436305732,0.460929246,45.0,27.0,0.308993025,0.863500725,0.142876384,0.530158726,0.063259476
50.0,9.0,0.006793479,0.002717392,0.976902172,0.316455696,0.396624473,0.485849537,9.0,50.0,0.748996269,0.21295408,0.060295485,0.567682611,0.086996271
20.0,15.0,0.01674277,0.00608828,0.97108067,0.352713178,0.496124031,0.443310619,15.0,20.0,0.626383918,0.359779644,0.102573065,0.607867073,0.062388888
18.0,38.0,0.143658514,0.786038418,0.003794939,0.411764706,0.504643963,0.485426245,38.0,18.0,0.313301497,0.842052103,0.075579832,0.527665982,0.036718738
5.0,47.0,0.14645975,0.701260908,0.059165859,0.254237288,0.394067797,0.401217512,47.0,5.0,0.60886533,0.838564612,0.081377309,0.521824037,0.011146902
24.0,29.0,0.127922977,0.020632737,0.845942223,0.530534351,0.358778626,0.419694103,29.0,24.0,0.357314277,0.699552222,0.078277886,0.600782779,0.074363992
16.0,33.0,0.481920903,0.375706216,0.028813557,0.154185022,0.731277533,0.470389797,33.0,16.0,0.50890808,0.806854133,0.230855706,0.41734409,0.040963549
6.0,21.0,0.007163324,0.005730661,0.982808021,0.50625,0.4375,0.448735993,21.0,6.0,0.673545195,0.226456137,0.21788217,0.529449116,0.09537839
23.0,36.0,0.866823804,0.061284624,0.041249263,0.292397661,0.502923977,0.458818861,36.0,23.0,0.344077663,0.72913087,0.214114116,0.461481386,0.009263924
47.0,19.0,0.024569078,0.313516696,0.633042233,0.253731343,0.410447761,0.496715771,19.0,47.0,0.587184399,0.081486048,0.062605255,0.613523705,0.071809236
3.0,25.0,0.057142855,0.737327198,0.063594467,0.258785942,0.383386581,0.508640858,25.0,3.0,0.664221597,0.608496862,0.046665623,0.501051732,0.015989562
3.0,14.0,0.904458598,0.069355979,0.014154283,0.17167382,0.356223176,0.49810744,14.0,3.0,0.517880685,0.379231522,0.181758781,0.442126039,0.005319482
10.0,23.0,0.719364605,0.253403927,0.012102875,0.545774648,0.373239437,0.488402533,23.0,10.0,0.465790693,0.349946855,0.217507374,0.424231012,0.013678543
17.0,21.0,0.020497804,0.008784771,0.961932653,0.732323232,0.196969697,0.422341221,21.0,17.0,0.676550021,0.240125807,0.11740469,0.522863577,0.094904378
34.0,42.0,0.033526012,0.855491332,0.024277463,0.367549669,0.516556291,0.315592423,42.0,34.0,0.733016245,0.67111559,0.004965728,0.546851492,0.01411234
31.0,8.0,0.00487805,0.004878049,0.977235772,0.430267062,0.356083086,0.420617152,8.0,31.0,0.788620843,0.222685927,0.121897126,0.652254953,0.024142519
16.0,21.0,0.005502063,0.002751032,0.976616231,0.516129032,0.346774194,0.465410159,21.0,16.0,0.636049954,0.222214716,0.120035769,0.565765273,0.067753542
19.0,26.0,0.612565447,0.023036649,0.349738218,0.652173913,0.260869565,0.414599558,26.0,19.0,0.45577185,0.688400747,0.272665317,0.45367471,0.008091705
26.0,16.0,0.003931848,0.003931847,0.981651377,0.546296296,0.37962963,0.473506297,16.0,26.0,0.663974451,0.366809184,0.210105128,0.502257351,0.032961052
35.0,10.0,0.512765608,0.459105592,0.000756652,0.266129032,0.334677419,0.684591918,10.0,35.0,0.988970625,0.087168598,0.038853683,0.536930128,0.0394779
32.0,2.0,0.052173898,0.769082126,0.064734311,0.630434783,0.304347826,0.275722561,2.0,32.0,0.716152153,0.671043644,0.051178805,0.53078067,0.017204054
31.0,5.0,0.001165501,0.004662005,0.984848485,0.230769231,0.27972028,0.396564023,5.0,31.0,0.870154254,0.320649468,0.132129355,0.495841925,0.036537532
13.0,12.0,0.766473988,0.133526012,0.007514451,0.395604396,0.366300366,0.48636937,12.0,13.0,0.558394645,0.454123964,0.235970973,0.463938093,0.007869043
17.0,40.0,0.168274385,0.521972143,0.054662378,0.32,0.515555556,0.511925253,40.0,17.0,0.531612228,0.868123039,0.02590273,0.596450696,0.012905711
24.0,21.0,0.006535948,0.001633987,0.982026144,0.526315789,0.383458647,0.431957323,21.0,24.0,0.695440218,0.20530954,0.095135567,0.627374985,0.049413715
38.0,1.0,0.322393824,0.563706561,0.042471044,0.125,0.40625,0.419885339,1.0,38.0,0.574364468,0.694740135,0.079208921,0.492242734,0.009474802
4.0,16.0,0.057108143,0.02673147,0.886998781,0.598802395,0.341317365,0.419470138,16.0,4.0,0.578735082,0.334586305,0.260540871,0.536491486,0.022683036
13.0,47.0,0.164654227,0.74204171,0.020856203,0.259259259,0.380952381,0.401708198,47.0,13.0,0.56018035,0.844200315,0.057819797,0.501216897,0.050023098
24.0,39.0,0.091220069,0.791334094,0.004561003,0.28340081,0.631578947,0.610321087,39.0,24.0,0.363690957,0.905505526,0.162221622,0.498122595,0.036204834
36.0,43.0,0.05913272,0.810775296,0.026281209,0.193133047,0.364806867,0.265867309,43.0,36.0,0.687883264,0.752849843,0.03011583,0.546718147,0.024710425
23.0,9.0,0.011782031,0.002945508,0.957290135,0.259562842,0.5,0.476325638,9.0,23.0,0.760518412,0.211587081,0.148888082,0.521843519,0.116623144
47.0,34.0,0.006535947,0.013071896,0.964705882,0.471502591,0.440414508,0.494436289,34.0,47.0,0.664247659,0.123566315,0.099820215,0.579775136,0.033889838
42.0,8.0,0.013035381,0.004655493,0.962756053,0.376262626,0.424242424,0.476355699,8.0,42.0,0.854146568,0.297076226,0.077242203,0.605364409,0.068395731
2.0,35.0,0.47816091,0.456321847,0.040229886,0.402061856,0.47766323,0.399192581,35.0,2.0,0.498435229,0.74328803,0.090632715,0.500810519,0.036780143
18.0,44.0,0.063770147,0.79747723,0.065872455,0.218637993,0.602150538,0.377694217,44.0,18.0,0.676562974,0.763238546,0.022205473,0.512965143,0.010158503
50.0,19.0,0.031198687,0.755336633,0.205254501,0.376681614,0.488789238,0.421181696,19.0,50.0,0.585715814,0.115818565,0.074960128,0.515151515,0.100478469
28.0,23.0,0.365891848,0.585936122,0.006508401,0.433802817,0.507042254,0.43437803,23.0,28.0,0.293153247,0.334635744,0.131071704,0.55530303,0.040151515
30.0,2.0,0.054617676,0.850049652,0.022840119,0.666666667,0.290322581,0.256772152,2.0,30.0,0.719715748,0.690784077,0.027553998,0.595435408,0.02222074
28.0,1.0,0.45994827,0.11369518,0.400516743,0.593314763,0.314763231,0.520914377,1.0,28.0,0.583324102,0.752366883,0.063570616,0.429650692,0.022335044
45.0,9.0,0.005813953,0.00872093,0.973837209,0.245398773,0.386503067,0.463880359,9.0,45.0,0.760199403,0.058250475,0.125620662,0.555385519,0.059153294
39.0,44.0,0.053003537,0.855123673,0.020318022,0.427027027,0.418918919,0.376897808,44.0,39.0,0.651388431,0.78501576,0.025200243,0.397927239,0.005835416
22.0,40.0,0.307692314,0.482905979,0.052136757,0.314285714,0.579591837,0.445175125,40.0,22.0,0.609870554,0.903810818,0.118984683,0.52732547,0.024473801
7.0,38.0,0.129855302,0.826543511,0.000947903,0.389513109,0.524344569,0.532180512,38.0,7.0,0.181383487,0.776698514,0.041204437,0.570202808,0.041601256
53.0,8.0,0.002375297,0.007125891,0.976247031,0.373540856,0.40077821,0.386408231,8.0,53.0,0.870938156,0.263590665,0.011914667,0.57948037,0.079221643
7.0,28.0,0.019771072,0.008324662,0.958376691,0.262948207,0.529880478,0.419687028,28.0,7.0,0.451083958,0.613512608,0.18562038,0.478079591,0.040736203
42.0,32.0,0.11542192,0.795344326,0.026188167,0.19047619,0.694444444,0.394744755,32.0,42.0,0.586475913,0.778372373,0.033356625,0.494981364,0.020557275
14.0,43.0,0.036842105,0.907368421,0.014736842,0.150234742,0.671361502,0.385567789,43.0,14.0,0.694852688,0.713873888,0.033901897,0.479414037,0.022006879
8.0,23.0,0.436408983,0.529509552,0.022443891,0.485549133,0.398843931,0.762743113,23.0,8.0,0.403298516,0.368336109,0.167709846,0.515897049,0.070330446
34.0,2.0,0.032258067,0.919354829,0.011730207,0.644628099,0.301652893,0.222850402,2.0,34.0,0.730475739,0.679722534,0.0,0.648493544,0.074605452
42.0,26.0,0.671406026,0.219589241,0.082148495,0.197478992,0.382352941,0.3386845,26.0,42.0,0.522273701,0.702983,0.097667638,0.509312321,0.010028653
35.0,21.0,0.004615385,0.001538462,0.979999999,0.425373134,0.417910448,0.472705325,21.0,35.0,0.708777857,0.198731493,0.138439259,0.584849139,0.046099384
4.0,7.0,0.00952381,0.010884355,0.970068025,0.190140845,0.415492958,0.418482921,7.0,4.0,0.886752127,0.298499946,0.105077165,0.611839764,0.044267804
17.0,50.0,0.141905401,0.468354429,0.056628912,0.274193548,0.483870968,0.420557597,50.0,17.0,0.52582077,0.923485156,0.07525377,0.525455983,0.002591041
41.0,9.0,0.007042253,0.008802817,0.964788733,0.285714286,0.443609023,0.518273115,9.0,41.0,0.756237095,0.040115536,0.085181867,0.561863586,0.060878866
20.0,11.0,0.166666668,0.389312973,0.017811704,0.247058824,0.443137255,0.405878451,11.0,20.0,0.701502485,0.501263911,0.08983891,0.501239157,0.012391574
46.0,47.0,0.145089285,0.758928571,0.020089286,0.206632653,0.5,0.561537063,47.0,46.0,0.558249326,0.805969742,0.020805519,0.493885604,0.014465066
21.0,1.0,0.08653062,0.804081623,0.026938774,0.56466877,0.324921136,0.454253313,1.0,21.0,0.614058737,0.685451855,0.02641485,0.507186075,0.012660925
11.0,39.0,0.31008583,0.445278972,0.010729613,0.328244275,0.564885496,0.613856265,39.0,11.0,0.419086197,0.873548373,0.111211352,0.502667466,0.068767501
14.0,16.0,0.016129032,0.011166254,0.968982629,0.587209302,0.331395349,0.489429462,16.0,14.0,0.652699019,0.367979513,0.162482294,0.510829316,0.0649634
24.0,16.0,0.032258062,0.001897533,0.960151806,0.511848341,0.28436019,0.431180642,16.0,24.0,0.603328743,0.331471461,0.067799559,0.449155999,0.059062713
17.0,5.0,0.008635578,0.003454231,0.975820382,0.643442623,0.225409836,0.356873474,5.0,17.0,0.846726395,0.327732259,0.09074056,0.721486543,0.069534293
21.0,38.0,0.262152778,0.648437499,0.019965278,0.310502283,0.566210046,0.455755903,38.0,21.0,0.327384429,0.818667657,0.175401509,0.558027319,0.023505823
17.0,13.0,0.437340148,0.534526862,0.021739129,0.322463768,0.467391304,0.422859771,13.0,17.0,0.370578965,0.351386462,0.149772713,0.521749724,0.070268481
22.0,23.0,0.270941048,0.712512933,0.002068252,0.445520581,0.443099274,0.495242537,23.0,22.0,0.356623678,0.384984324,0.132561757,0.51722243,0.056452172
14.0,38.0,0.201096892,0.706581353,0.004570384,0.44295302,0.476510067,0.455709221,38.0,14.0,0.325700914,0.838070928,0.066256192,0.525712808,0.033297564
4.0,2.0,0.147244812,0.755194219,0.019873534,0.319223986,0.462081129,0.36367981,2.0,4.0,0.598342923,0.670299474,0.020506379,0.49674326,0.006054275
6.0,18.0,0.308238636,0.455965909,0.215909091,0.191358025,0.358024691,0.455192074,18.0,6.0,0.475189978,0.235242946,0.109392898,0.48092869,0.048092869
23.0,13.0,0.742168654,0.238554229,0.018072297,0.36437247,0.473684211,0.404650993,13.0,23.0,0.455030699,0.353163096,0.176140736,0.484246501,0.015206865
26.0,44.0,0.070802921,0.832116784,0.02992701,0.288629738,0.437317784,0.386899226,44.0,26.0,0.664919588,0.798260992,0.043641434,0.449520136,0.006003136
5.0,29.0,0.039106145,0.011173184,0.945251396,0.377118644,0.521186441,0.418716957,29.0,5.0,0.360233255,0.663472269,0.163478026,0.578094602,0.029420976
49.0,9.0,0.00308642,0.00617284,0.981481481,0.209424084,0.345549738,0.475472038,9.0,49.0,0.752333693,0.227138101,0.113699326,0.580081719,0.107275359
15.0,11.0,0.185758514,0.343653251,0.051083591,0.20212766,0.478723404,0.308356863,11.0,15.0,0.684750681,0.517441401,0.14821229,0.495000626,0.028370593
10.0,37.0,0.373091605,0.047709924,0.562022899,0.378504673,0.528037383,0.47852881,37.0,10.0,0.40461311,0.704799825,0.219841095,0.565104174,0.021001527
36.0,7.0,0.019920319,0.005312085,0.969455511,0.352697095,0.31120332,0.489038333,7.0,36.0,0.876627387,0.204562583,0.074903575,0.519171434,0.087095786
28.0,4.0,0.01480796,0.055992597,0.579361397,0.526595745,0.393617021,0.564191238,4.0,28.0,0.769334423,0.51345393,0.086508626,0.521294613,0.034156485
35.0,5.0,0.088698139,0.505007153,0.240343354,0.215116279,0.401162791,0.432325916,5.0,35.0,0.838398768,0.379237909,0.040836976,0.521325152,0.057935784
5.0,6.0,0.005159959,0.001031992,0.988648091,0.138461538,0.538461538,0.496578332,6.0,5.0,0.694675828,0.311417995,0.218458076,0.499352966,0.015442359
